open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2803.4,2807.99,2790.49,2792.41,10569.56,29601072.0,49068.0,5254.42,14718212.0,0.0,0.34,5254.42,5315.15,-60.73,52.73,6.06,4.08,345100.2,2822.93
2792.41,2797.84,2785.89,2787.22,9074.07,25339878.0,50752.0,5017.47,14012660.0,0.0,1.59,5017.47,4056.6,960.88,50.49,4.82,4.23,347892.8,2822.28
2787.21,2813.2,2787.21,2809.86,18441.26,51670144.0,61297.0,10522.25,29476700.0,0.0,2.55,10522.25,7919.01,2603.24,57.09,5.59,4.5,350694.62,2820.83
2809.85,2810.0,2801.11,2807.49,12164.58,34128024.0,56508.0,7196.07,20187912.0,0.0,1.93,7196.07,4968.52,2227.55,59.63,5.95,4.79,353500.2,2818.73
2807.49,2807.96,2794.33,2805.31,10125.23,28357650.0,52941.0,5258.99,14728526.0,0.0,1.81,5258.99,4866.24,392.76,62.16,5.99,5.03,356300.88,2816.1
2805.32,2822.13,2805.0,2812.01,15300.59,43087780.0,54008.0,8372.42,23575414.0,0.0,1.57,8372.42,6928.17,1444.26,61.22,6.49,5.32,359116.97,2785.89
2812.0,2835.25,2806.99,2834.44,16557.47,46683764.0,57225.0,9673.13,27275958.0,0.0,2.35,9673.13,6884.34,2788.8,63.26,8.59,5.98,361936.47,2786.61
2834.44,2844.5,2822.29,2827.86,14730.62,41753200.0,66360.0,8267.13,23430444.0,0.0,1.93,8267.13,6463.49,1803.64,58.73,9.61,6.7,364770.9,2788.56
2827.86,2832.91,2817.09,2827.51,10356.64,29256062.0,59664.0,5765.91,16288758.0,0.0,1.73,5765.91,4590.73,1175.18,65.6,10.28,7.42,367595.8,2791.92
2827.51,2847.49,2823.21,2847.11,10586.97,30038482.0,51771.0,6180.0,17532642.0,0.0,2.19,6180.0,4406.97,1773.02,67.18,12.25,8.38,370433.1,2796.12
2847.12,2895.0,2844.26,2880.0,52644.08,151364620.0,98073.0,28722.24,82571880.0,0.0,3.39,28722.24,23921.84,4800.41,72.91,16.28,9.96,373308.3,2801.26
2879.99,2892.03,2865.93,2881.2,31464.57,90625120.0,70746.0,16839.04,48493948.0,0.0,3.42,16839.04,14625.52,2213.52,70.54,19.34,11.84,376188.56,2812.51
